CSNMLS57R30E370Y,"Incrocio Gelsomina, 48 Appartamento 38, 98039, Trappitello (ME)",Elvira Carosone-Scialpi
SPSPTZ36S57D175H,"Viale Spinelli, 613, 09072, Solanas (OR)",Antonella Cadorna-Saracino
BRSLRZ52B65I429R,"Borgo Gottardi, 80, 66012, Casalincontrada (CH)",Fiamma Pometta
RSSPRN15E04L415B,"Viale Gastone, 49, 15059, Monleale (AL)",Aurora Morlacchi
RNLLSU96M06F401M,"Borgo Piovani, 133 Piano 3, 81054, San Prisco (CE)",Michelangelo Barozzi
RCCLPD55R46B037V,"Via Pierina, 78, 09044, Quartucciu (CA)",Dott. Sylvia Soprano
MRSGNR55C42A251C,"Vicolo Leonetti, 51, 20081, Abbiategrasso (MI)",Sig. Giacinto Mondadori
NTNLVI54A26A902T,"Borgo Flavio, 5 Appartamento 72, 03036, Isola Del Liri (FR)",Barbara Chiappetta
VLRMDA12L41L742R,"Viale Santoro, 62 Appartamento 18, 24033, Calusco D'Adda (BG)",Atenulf Parmitano
NNLLNE73E14C716Q,"Strada Amanda, 6 Piano 7, 00121, Roma (RM)",Dott. Lucio Farina
TRPSBT22M47E500F,"Canale Bragadin, 69 Piano 8, 81014, Capriati A Volturno (CE)",Nino Scialpi-Puccini
RCCLLT37S10B084S,"Strada Burcardo, 5, 37031, Illasi (VR)",Martino Priuli
RSMMRA66R02C930V,"Rotonda Eleanora, 34, 44011, La Fiorana (FE)",Sole Sforza-Eco
SNSSVN02C44G961C,"Via Tonino, 20, 03042, Casino Pica (FR)",Diana Lippomano-Vianello
FDRMLN60R27B326Q,"Incrocio Piero, 387 Piano 6, 06062, Salci (PG)",Sig.ra Annunziata Bertoli
GRSBLD03L41E877H,"Borgo Natalia, 2 Appartamento 7, 07032, Nulvi (SS)",Sig. Dario Lucchesi
MRNNTN03H69C621G,"Rotonda Tarchetti, 853, 16155, Genova (GE)",Dott. Ottone Sobrero
BTNLNR63B24F200X,"Rotonda Jolanda, 29 Piano 2, 90014, Casteldaccia (PA)",Dott. Amalia Tozzo
MRZVNS78M19L042V,"Stretto Letizia, 7, 86034, Guglionesi (CB)",Loredana Leoncavallo
BTOSIA20P09D798O,"Canale Paride, 61 Piano 3, 43040, Vianino (PR)",Rossana Speri
MRSMCL08M05H495X,"Contrada Salvo, 538 Appartamento 9, 28876, Macugnaga (VB)",Osvaldo Morellato
CNTGFR88M50L654D,"Vicolo Ansaldo, 44 Appartamento 96, 84024, Contursi Terme (SA)",Arturo Rubbia-Comolli
VCLFBZ93C46G909M,"Viale Napoleone, 512, 21026, Gavirate (VA)",Salvatore Cappelli-Monaco
TRTFMM80D21L024B,"Rotonda Pepe, 26 Piano 5, 33090, Campone (PN)",Angelina Zetticci
SNNNCL28P45A028Z,"Rotonda Pontecorvo, 334 Appartamento 1, 06050, Collazzone (PG)",Ippazio Guglielmi
CPNGRG14C19B238P,"Viale Carla, 77 Piano 8, 39050, Deutschnofen (BZ)",Niccolò Palombi-Pacetti
VLLRND23L62H087R,"Incrocio Majewski, 874 Piano 8, 35024, Bovolenta (PD)",Atenulf Pergolesi
BRRLCN68E71F201Z,"Strada Dellucci, 151 Appartamento 1, 53031, Pievescola (SI)",Nina Tomasini
CNINNR01S26C342G,"Strada Martino, 8, 35123, Padova (PD)",Dott. Ignazio Squarcione
GROSRN16C27E675V,"Strada Ernesto, 345, 17025, Loano (SV)",Sig.ra Gloria Duodo
PNCGLI75H47E735G,"Strada Letizia, 2 Appartamento 1, 20851, Santa Margherita (MB)",Danilo Chigi
TRVSRN80R03B368R,"Rotonda Andreotti, 13 Appartamento 35, 57124, Valle Benedetta (LI)",Paola Einaudi-Canil
NVNCRI01A71A259Q,"Stretto Paloma, 51, 00159, Roma (RM)",Concetta Cilibrasi
SGRCCL80A06E209F,"Vicolo Basso, 4, 12063, Dogliani (CN)",Cirillo Interminei
BNNGNN73M22D905Y,"Canale Eliana, 8, 81044, Galluccio (CE)",Federica Monicelli
FNTMRS43D02A218X,"Via Romiti, 26 Piano 2, 90028, Polizzi Generosa (PA)",Gino Vattimo
MRTMCL89D46D428I,"Rotonda Bianca, 20, 38068, Borgo Sacco (TN)",Clelia Chiaramonte
CSLBRR00A13E957G,"Canale Sandro, 10, 71013, San Giovanni Rotondo (FG)",Renata Angeli
MDRVLT97D06A273M,"Viale Garibaldi, 94, 11018, Villeneuve (AO)",Augusto Scaduto
SGNPLA57H22L741D,"Canale Galiazzo, 84, 00136, Roma (RM)",Stefani Borromeo-Jacuzzi
SLNCML43R12L883P,"Borgo Fabio, 99, 84127, Salerno (SA)",Giacinto Marzorati
CRRMCL99S60E336G,"Contrada Amico, 349, 38082, Castel Condino (TN)",Milena Bertolucci
BSRBCC23R41B932G,"Viale Curatoli, 350, 20815, Cogliate (MB)",Rosaria Ciampi
LNCCNT36A25A192C,"Contrada Taliercio, 485 Appartamento 98, 20052, Vignate (MI)",Carlo Gaggini
CMSFRN66C57L827W,"Incrocio Bernini, 90, 43045, Piantonia (PR)",Lando Beccheria
NGLMLS15M02C437T,"Strada Alberto, 11 Appartamento 8, 61011, Case Badioli (PU)",Marissa Tagliafierro
MRRTZN39B55H775U,"Incrocio Pavarotti, 63 Appartamento 8, 38042, Faida Di Pine' (TN)",Bernardo Bajardi
SMMNTL56L22C745Q,"Rotonda Bossi, 1, 06060, Paciano (PG)",Ranieri Santorio-Ferrucci
CLLFLP72S06I943A,"Rotonda Bianca, 87, 20027, Rescaldina (MI)",Loretta Varano
SCHPRD70R49C459O,"Vicolo Greca, 6 Piano 3, 28068, Romentino (NO)",Danilo Camuccini
SDRVRN99S21C364D,"Borgo Pompeo, 45, 64032, San Giacomo D'Atri (TE)",Marisa Piacentini
NCHMRN42S13C052M,"Stretto Vincenzo, 359 Piano 6, 15045, Sale (AL)",Flora Gualtieri
SBLGNR44P53E239R,"Contrada Malpighi, 296, 21040, Sumirago (VA)",Lara Tornatore
CMPLSE10R21C330S,"Stretto Galeati, 47 Appartamento 94, 10013, Borgofranco D'Ivrea (TO)",Angelica Boldù
PLNGRC14S10L670Y,"Contrada Lilla, 9 Piano 5, 12074, Bergolo (CN)",Stefani Tafuri
BSSJCP42P50A703Z,"Strada Giampiero, 86, 88821, Corazzo (KR)",Sig.ra Renata Abbagnale
MRCGMM70L04C418H,"Piazza Metella, 650, 23019, Traona (SO)",Annetta Saragat
GNNMRN57C02L444O,"Viale Susanna, 42, 12015, Limone Piemonte (CN)",Laureano Fattori
MRRPLA16T50D562L,"Vicolo Mercantini, 4, 02039, Toffia (RI)",Enzo Galuppi
GBBLCN12C04A134V,"Stretto Stella, 117 Appartamento 52, 21042, Caronno Pertusella (VA)",Annetta Filippini
PZZGLR21P63F839S,"Vicolo Satriani, 63, 84126, Salerno (SA)",Lauretta Manunta
TLNPLA91T53H712M,"Stretto Ermenegildo, 68, 14052, Calosso (AT)",Flora Tresoldi
PRDLDA39C65D309M,"Contrada Melina, 167 Piano 9, 38070, Lomaso (TN)",Alessandra Murialdo
VRGMRL05D60I873E,"Contrada Vittorio, 479 Piano 3, 16040, Roccatagliata (GE)",Salvatore Iannucci
PZZRSR86P48F600N,"Strada Fernanda, 45, 86045, Portocannone (CB)",Liana Gulotta
PCNDNT04R66D977T,"Vicolo Marina, 86, 35011, Sant'Andrea Di Campodarsego (PD)",Elvira Fermi
TSSLSU06B03H185Z,"Contrada Tommaseo, 27, 42025, Cavriago (RE)",Monica Sabbatini-Curiel
MNTSNO24L06I901Y,"Contrada Antonello, 1, 67030, Campo Di Giove (AQ)",Paulina Boldù
VVLFDL03D46L746F,"Canale Bernetti, 845 Piano 4, 60037, Borghetto (AN)",Erika Stoppani
CCRVNN86S21E114S,"Borgo Cuda, 84 Appartamento 43, 40051, Casoni (BO)",Gelsomina Errigo
FOXCLD76P15L513D,"Incrocio Francesca, 13, 91020, Granitola (TP)",Greca Crisafulli
VSNRAI96E19D688V,"Strada Marcello, 5 Piano 5, 84028, Borgo San Lazzaro (SA)",Giorgio Nosiglia
ZRLMND68T21D436S,"Contrada Orengo, 2, 95011, Pasteria (CT)",Adele Antonetti
NTTNCL72C49C875Q,"Rotonda Turati, 87, 67062, Marano Dei Marsi (AQ)",Arnulfo Federico
VRDRSL30E16I798D,"Rotonda Marzorati, 85 Appartamento 4, 71023, Bovino (FG)",Anita Ligorio
PRZGNT37S54B294W,"Viale Angiolello, 874, 36052, Stoner (VI)",Olga Bova
MRSSLV09H18B051O,"Borgo Mogherini, 932 Piano 0, 09034, Villasor (CA)",Giada Pagliaro-Udinesi
CRCMRA83R10G449P,"Vicolo Gagliardi, 244 Appartamento 9, 19122, Laspezia (SP)",Dott. Ivo Bernardi
BTTLSS50L47G768E,"Strada Federigo, 50, 00167, Roma (RM)",Dott. Daniele Desio
TSTGNZ46M67I519O,"Via Zichichi, 771 Appartamento 18, 89867, Zaccanopoli (VV)",Valentina Salvini
TMBLNI18D28B540Q,"Incrocio Tonisto, 52 Piano 4, 30027, San Dona' Di Piave (VE)",Michelangelo Sinisi-Giannone
GLGPNI14P02G151D,"Contrada Dino, 0, 18023, Cosio Di Arroscia (IM)",Raffaellino Pacillo
LFNMLN00H16F149S,"Rotonda Galasso, 480, 86043, Casacalenda (CB)",Antonella Gentilini-Grisoni
TBLFBZ43B25F943J,"Vicolo Virgilio, 62, 10023, Pessione (TO)",Susanna Pajello
VLTRGR88E54I873T,"Canale Navarria, 52 Piano 2, 23835, Sueglio (LC)",Adriana Tamborini-Bresciani
BCCMRT97T22I484Z,"Vicolo Franco, 94 Appartamento 90, 20055, Vimodrone (MI)",Sig.ra Elvira Ferrata
CRTRGR13A44D742B,"Piazza Modugno, 94 Piano 0, 87010, Regina (CS)",Dott. Caterina Serraglio
GRMTMT83R65E191M,"Piazza Gianni, 17, 28842, Bognanco (VB)",Benedetto Montanariello
VRDVEA68T31L132T,"Canale Saragat, 68 Piano 8, 70026, Modugno (BA)",Napoleone Zaguri
CRNMCA94C60C726C,"Stretto Annetta, 59, 61014, Montecopiolo (PU)",Ippazio Panicucci
BJRLNI49R06D133G,"Canale Pederiva, 920 Appartamento 52, 24040, Osio Sopra (BG)",Irma Borroni
MNDRFL99L43A653V,"Strada Tomasini, 63 Appartamento 25, 03032, Arce (FR)",Ruggiero Moresi
DSCRLD84L62D030W,"Viale Enrico, 48 Appartamento 98, 12069, Cinzano (CN)",Serafina Giannuzzi
BLBGMR78C48L279T,"Stretto Volta, 62, 64035, Villa San Romualdo (TE)",Giampaolo Roncalli-Pareto
MLPTTN47R61E156C,"Rotonda Maura, 4 Appartamento 30, 88815, Marina Di Strongoli (KR)",Natalia Renault
BDNGRG72H62A424G,"Incrocio Osvaldo, 13 Appartamento 45, 62019, Musone (MC)",Gaspare Cattaneo
BRCPLN89A12A645R,"Vicolo Gaito, 7, 11016, La Thuile (AO)",Azeglio Gregorio
DNZLND53M16I199J,"Contrada Tiziano, 8, 20057, Assago (MI)",Giampaolo Casellati
GRGVTI56B49I003U,"Strada Gilardoni, 372, 23831, Casargo (LC)",Bettina Caracciolo
TRSTTE97R05L689C,"Rotonda Achille, 44 Appartamento 8, 10083, Favria (TO)",Sig.ra Priscilla Camiscione
GNTFDC78H58E632T,"Canale Matteo, 443 Appartamento 2, 56126, Pisa (PI)",Marina Civaschi
VZZGLN97T41G378K,"Viale Cassarà, 825 Piano 3, 57126, Livorno (LI)",Gianni Pajello-Ciscato
MRNNTL85C59B629F,"Incrocio Camillo, 29 Appartamento 98, 53014, Ponte A Tressa (SI)",Dott. Elladio Filippelli
RNSGNC04H64L741A,"Stretto Michela, 65, 18020, Caravonica (IM)",Benedetto Angeli
CLNMLE81H48E557Z,"Vicolo Squarcione, 34 Piano 0, 35126, Padova (PD)",Ciro Ligorio
GBLNNZ48A15G551E,"Vicolo Marisa, 58, 38020, Cis (TN)",Alina Zoppetto-Cusano
TSLFDL22T67I855S,"Vicolo Bartolomeo, 823, 47019, Tredozio (FC)",Mattia Vespucci
SCRGLS30T68D764B,"Vicolo Rosario, 67, 07013, Mores (SS)",Costanzo Bignami
BRCDRN56B56H704O,"Contrada Piergiorgio, 742 Piano 4, 36071, Tezze (VI)",Giada Errigo
FRCRTI91B08D815V,"Stretto Vattimo, 399, 10051, Avigliana (TO)",Luisa Gualandi
DLLVLT94P15F055C,"Incrocio Ferrata, 34 Piano 7, 84025, Eboli (SA)",Sig.ra Ornella Natta
BRNPLA95A58E205Z,"Canale Margherita, 20 Piano 3, 16013, Campo Ligure (GE)",Vittoria Bixio
MNCFLP51L26E645B,"Viale Borrani, 14 Appartamento 7, 54014, Regnano (MS)",Alina Bevilacqua
MDRCSR31S67I561A,"Borgo Napoleone, 18, 56033, San Pietro Belvedere (PI)",Loredana Farina
GLZSTN18S28B527M,"Strada Scaduto, 94 Appartamento 5, 58045, Stazione Di Monte Antico (GR)",Annetta Berrè-Travia
MNCLTZ47T29I969N,"Piazza Rosiello, 4 Piano 2, 67054, Civitella Roveto (AQ)",Dott. Gaetano Brenna
CNTFRC67L57E965J,"Strada Beppe, 71 Piano 8, 45015, Corbola (RO)",Gaspare Corradi
GLLPRR91T56I556L,"Vicolo Mariana, 97 Piano 9, 09074, Zuri (OR)",Annibale Zamorani-Onio
MGLLMR37P58B676X,"Borgo Manacorda, 12 Appartamento 59, 66020, San Giovanni Teatino (CH)",Ronaldo Pavone-Canova
PLZTNF47T69B905R,"Vicolo Pincherle, 8 Piano 3, 98070, Acquedolci (ME)",Gianna Rosmini
VSNVNI82L59I429G,"Viale Greca, 44 Appartamento 3, 66031, Casalanguida (CH)",Romeo Querini
PDRSBL77S14B718X,"Strada Nico, 30, 89861, Parghelia (VV)",Ansaldo Ligorio
CNTMRA79T07F009G,"Strada Guarneri, 18 Piano 4, 95025, Aci Sant'Antonio (CT)",Sandra Monti
SCHVNI05M55G217V,"Borgo Vito, 281 Piano 5, 15022, Bergamasco (AL)",Patrizia Giannuzzi
RGHGCN95A48A058A,"Stretto Trezzini, 16 Piano 5, 84012, Angri (SA)",Marcello Lucciano
CRSRSL63T21D527N,"Vicolo Guglielmo, 324 Piano 0, 91026, Mazara Del Vallo (TP)",Lauretta Vercelloni
VNTLRN12T16B377D,"Strada Carullo, 28 Appartamento 35, 00041, Albano Laziale (RM)",Sig.ra Annamaria Ligorio
PZZRZO83M42D594G,"Contrada Giulietta, 434, 11017, Morgex (AO)",Sig.ra Giulia Greco
VLNFRN37L63F893I,"Vicolo Traversa, 56 Appartamento 0, 67015, Marana (AQ)",Angelina Boito
GRDMCL12P03I205B,"Strada Mercantini, 2, 23852, Garlate (LC)",Sig. Adriano Bragadin
VLLTNN73M45M388W,"Viale Pomponio, 65 Appartamento 78, 24022, Alzano Lombardo (BG)",Fortunata Perozzo
TRVTLC95C51I205Y,"Piazza Leone, 9, 12060, Barolo (CN)",Sergius Balbo-Berlusconi
SLRLGN43M16F407R,"Stretto Micheletto, 27, 29028, Biana (PC)",Rocco Olivetti-Maffei
SPSMCL18P05A778E,"Piazza Ippazio, 95 Appartamento 88, 21058, Solbiate Olona (VA)",Angelo Ceravolo
SCMBRR89M28L112M,"Strada Scarfoglio, 754 Appartamento 4, 28017, San Maurizio D'Opaglio (NO)",Dionigi Nicoletti-Sobrero
PNNTTE55R23F066F,"Borgo Argan, 51, 88842, Steccato Di Cutro (KR)",Tonia Fioravanti
VCLLCI98P20M396O,"Vicolo Barbara, 14 Appartamento 6, 04027, Le Forna (LT)",Amanda Bajamonti
TSTMRD14A13G365K,"Canale Roccabonella, 285 Appartamento 13, 34121, Trieste (TS)",Serafina Marini-Saffi
PLTNNT65C07B686F,"Contrada Gravina, 296, 57027, San Carlo (LI)",Piergiuseppe Toninelli
MSTGSN08M44B846E,"Contrada Toni, 94, 81046, Borgo Appio (CE)",Sole Brichese
ZFFGLR27R54G525G,"Strada Roero, 0 Piano 7, 06081, Assisi (PG)",Alderano Ovadia
MRZPRR90D62I423H,"Piazza Borsiere, 62, 43035, Felino (PR)",Giuseppe Rizzo
NTTDLA70P11C783L,"Canale Mezzetta, 19 Piano 3, 19012, Castello (SP)",Paride Parisi
BMBCRI20P54C730X,"Canale Edoardo, 960 Appartamento 9, 95027, Cerza (CT)",Delfino Argenti-Carriera
FLPRGR99H46L100Y,"Viale Luigina, 22 Piano 5, 34073, Grado (GO)",Renzo Storladi-Ferrabosco
TRNMRA96H65G534J,"Contrada Mannoia, 42 Appartamento 67, 10011, Aglie' (TO)",Serena Bottigliero
SCTGLS55C43I056P,"Vicolo Dino, 60 Piano 7, 13012, Borgo Vercelli (VC)",Livio Civaschi
PSNRSO80M28H635Y,"Borgo Gabriella, 29, 28076, Pogno (NO)",Salvi Bottaro
MNDLND69D62C478V,"Vicolo Taccola, 11, 65125, Pescara Colli (PE)",Caterina Rocca
MZZMRD21C12D781E,"Borgo Adelmo, 991 Piano 3, 02042, Collevecchio (RI)",Luisa Bellocchio
SCRMLN69M21I601O,"Piazza Morandini, 82 Appartamento 8, 09027, Serrenti (SU)",Lucia Delle
CSTMRN30P13C560G,"Piazza Carlo, 1 Piano 6, 88819, Verzino (KR)",Ornella Scotto
TFRLRI48A29H319B,"Borgo Gottardi, 86, 92020, Villafranca Sicula (AG)",Valeria Giannone-Barracco
BNTRSR68M28L401Z,"Stretto Ughi, 12 Piano 8, 10144, Torino (TO)",Tiziana Visconti
NRBPRI85H42A569C,"Strada Luciani, 3, 47835, Santa Maria Del Monte (RN)",Dott. Ugolino Pellegrini
FRZLGU49D46B482K,"Borgo Renzo, 59, 36042, Breganze (VI)",Rocco Cagnotto
MRNGRN12A58A045X,"Piazza Treves, 994 Appartamento 63, 00026, Licenza (RM)",Sig. Massimiliano Crisafulli
PSRHGU43C54H074W,"Borgo Druso, 886 Piano 9, 01010, Farnese (VT)",Etta Procacci
NNCCSN43L52D638B,"Contrada Trobbiani, 94 Piano 4, 63061, Massignano (AP)",Alessia Marrone
MNTTZN02M07F625R,"Vicolo Ferrazzi, 36, 20023, Cerro Maggiore (MI)",Loredana Cerquiglini
DSSBNC83T09F157O,"Strada Camuccini, 2 Piano 2, 71010, Chieuti Scalo (FG)",Dino Pepe
NTNPRD07P68A853W,"Borgo Paolo, 78 Piano 4, 28802, Albo (VB)",Sig. Giancarlo Stoppani
BBTLPN07T43I489R,"Canale Casaleggio, 26, 13048, Santhia' (VC)",Sig. Mirko Jilani
FLPGLI80L19C604M,"Via Ettore, 33, 27037, Pieve Del Cairo (PV)",Dott. Fabrizia Ruggieri
TRVNTN11R63D095Z,"Stretto Brambilla, 92, 13011, Borgosesia (VC)",Raffaellino Ferretti
SNDPRN80T55F120X,"Vicolo Barsanti, 63 Piano 9, 51028, Pontepetri (PT)",Patrizia Borsellino
BTTGML17C46C674C,"Borgo Tiziana, 111 Piano 6, 57126, Livorno (LI)",Pierangelo Versace-Borghese
MRCPTZ86T71I690R,"Vicolo Morandi, 7, 84056, Gioi (SA)",Dina Gottardi
GBRDNT43L50I536X,"Piazza Donato, 215, 00042, Colonia Di Anzio (RM)",Tatiana Speri-Giorgetti
LMBDLS41H25L007I,"Vicolo Serena, 285, 52033, Caprese Michelangelo (AR)",Anita Leoncavallo
ZNZCSN56S48F283J,"Strada Detti, 542 Piano 4, 47861, Casteldelci (RN)",Gianfrancesco Benussi
MCCVRN92R25D472H,"Viale Uberto, 1, 42040, Campegine (RE)",Veronica Pavone
FLLNNI31S56I032W,"Piazza Clelia, 63, 17042, Giovo Ligure (SV)",Dott. Laura Casellati
MTTCTN38E30F507N,"Contrada Rosario, 76, 80041, Boscoreale (NA)",Marcello Gritti-Montecchi
PSTRFL05A21F271Y,"Vicolo Gigli, 832 Appartamento 14, 26844, Cavacurta (LO)",Alessia Giunti
CNTMRA81A10F863I,"Incrocio Adamo, 67, 53049, Torrita Stazione (SI)",Sig. Gioffre Cipolla
FBNVCR74A22C508K,"Rotonda Rosalia, 41, 67014, Capitignano (AQ)",Dionigi Donarelli-Nibali
MNTFBZ47R48B948L,"Stretto Broggini, 74, 12033, Moretta (CN)",Luisa Saracino
FSNLSE61P28B790Q,"Stretto Fausto, 49, 43019, Soragna (PR)",Giuseppina Aloisio
SNTPNI23D05H899K,"Via Chigi, 34, 25021, Bagnolo Mella (BS)",Ermenegildo Paolucci
GGLSBT66M65D553S,"Vicolo Vanvitelli, 29 Appartamento 2, 42012, Campagnola Emilia (RE)",Fabia Comboni-Barcella
MFFNTN34T03L952U,"Rotonda Loretta, 30, 00033, Cave (RM)",Lina Pascarella
BBTGMM72T26D127T,"Viale Annibale, 26 Appartamento 44, 21033, Cittiglio (VA)",Dott. Ermenegildo Respighi
LGHVEA67E11B873T,"Via Romeo, 916 Appartamento 20, 03019, Supino (FR)",Angelo Ricciardi
BNDRAI28B08L807V,"Viale Pederiva, 693 Piano 7, 40062, Marmorta (BO)",Milo Storladi
FLLTNO75S11D118J,"Contrada Gatto, 75 Piano 0, 20855, Lesmo (MB)",Alessia Gangemi-Detti
VRRLRT86D01A366D,"Viale Montalcini, 87 Appartamento 8, 27029, Sforzesca (PV)",Amleto Giorgetti-Mimun
TMBCNT13L04C141L,"Piazza Susanna, 5 Appartamento 7, 73030, Vignacastrisi (LE)",Simonetta Broggini-Sinisi
BRRCLD41M66G790M,"Incrocio Bulzoni, 176 Piano 0, 80134, Napoli (NA)",Dott. Fabrizia Gemito
PLTRNT49H18A631B,"Vicolo Albertini, 86 Piano 5, 28823, Cargiago (VB)",Liana Malipiero
BBBCRI88A57B446U,"Contrada Massimiliano, 22 Piano 5, 35044, Montagnana (PD)",Adelmo Tutino
CLIFLP27S24D132B,"Via Mauro, 28 Appartamento 87, 64012, Paterno (TE)",Lisa Pareto
MCHVTI00C70B877I,"Vicolo Chiara, 4, 42014, Castellarano (RE)",Claudia Montanelli-Giannini
BNMRSR51T47B881Y,"Stretto Tonisto, 5 Piano 5, 89122, Vito (RC)",Morena Gianinazzi
RRCGNL48T47D732R,"Borgo Borroni, 11 Appartamento 38, 17030, Erli (SV)",Dario Satta-Gatto
CNTSLV21S53L342C,"Viale Borrani, 19 Piano 3, 25080, Vallio Terme (BS)",Augusto Pugliese
BNDLND77C47E056Z,"Canale Bruno, 540, 84057, Laurino (SA)",Sig. Giustino Soprano
SLMNNT67T12H367Q,"Viale Delfino, 56, 16027, Propata (GE)",Melania Mastroianni
TNCDNT57L53H974Y,"Viale Silvio, 72, 57036, Porto Azzurro (LI)",Maria Modigliani
SQRFLR77L13B476A,"Rotonda Gloria, 339 Appartamento 21, 00194, Roma (RM)",Vincentio Vigorelli-Micheletti
CRSCLD32B44L943E,"Contrada Cirillo, 420 Piano 7, 27049, Zenevredo (PV)",Calogero Boitani
SRGRMN71A15E517E,"Contrada Cristina, 8 Appartamento 64, 10069, Villar Perosa (TO)",Natalia Majewski
DLLDNL26T66G178E,"Via Toselli, 61 Appartamento 27, 22025, Lezzeno (CO)",Dott. Fiorenzo Pezzali
FNTCRT99A12M408Q,"Rotonda Iannelli, 44, 35045, Ospedaletto Euganeo (PD)",Pellegrino Garrone
RCCRKE29E17L160T,"Canale Rosalia, 275 Appartamento 3, 46039, Villimpenta (MN)",Dott. Milena Salieri
PNCGSR20H51D168H,"Vicolo Bersani, 91, 86078, Sesto Campano (IS)",Augusto Barzini
VNVNTL19H21A537C,"Incrocio Barsanti, 735, 60122, Ancona (AN)",Fredo Bottaro
BGOMRL31C22H521M,"Strada Giacinto, 320 Appartamento 33, 89064, Fossato Ionico (RC)",Giovanna Segrè
PRTMLN41C26F677J,"Canale Soffici, 670 Appartamento 6, 28047, Fornaci (NO)",Sig.ra Maria Veltroni
NNSBRC27R09H964K,"Contrada Venturi, 76 Appartamento 9, 83041, Aquilonia (AV)",Sole Proietti
ZMPLNE47M45L710Y,"Incrocio Armani, 8 Appartamento 3, 98076, Vallebruca (ME)",Sonia Serraglio-Pacelli
PLLVIO86B43E374F,"Via Borghese, 388 Piano 9, 13894, Gaglianico (BI)",Sig. Guglielmo Pace
CRDSIA12R16L494A,"Canale Piacentini, 8 Piano 7, 40137, Bologna (BO)",Enzio Bosio
RSTDLS53M06F408R,"Incrocio Turrini, 544 Appartamento 20, 20822, Baruccana (MB)",Valentina Viola
CGUDNT50S52G576P,"Contrada Giannotti, 594, 72016, Pozzo Guacito (BR)",Lamberto Taliani
VVNBTN12R03B597G,"Incrocio Pasquale, 6, 67030, Ateleta (AQ)",Dolores Federici
CHNGNL10D58D078A,"Borgo Goldoni, 66, 81053, Riardo (CE)",Dott. Lorenzo Lippomano
LNTRMN71S26A819L,"Borgo Matteo, 8 Appartamento 97, 03047, San Giorgio A Liri (FR)",Dott. Lamberto Sismondi
CNVRFL10S69E919Z,"Rotonda Ettore, 90, 13049, Tronzano Vercellese (VC)",Diana Martinelli
SSMMRN46B05F473H,"Viale Paolo, 8 Appartamento 5, 88819, Verzino (KR)",Natalia Bodoni
TRSLSU42S17A552U,"Vicolo Boccherini, 92, 20137, Milano (MI)",Dott. Renata Desio
CRCNTL18A62B172U,"Incrocio Serao, 5 Appartamento 13, 32012, Dozza Di Zoldo (BL)",Dott. Fedele Benigni
CRDFDC30L17E310H,"Piazza Angelo, 1 Piano 9, 25028, Cadignano (BS)",Raimondo Odescalchi-Silvestri
FRRMTD96A11L928T,"Incrocio Domenico, 3 Piano 5, 61023, Macerata Feltria (PU)",Rosa Offredi-Renzi
QSMFBA72D66E100V,"Piazza Eco, 0, 50031, Cafaggiolo (FI)",Sig. Liberto Caracciolo
LDBGBL53D41L889G,"Contrada Pietro, 2 Piano 4, 20008, Bareggio (MI)",Bettina Basadonna
TSCNNN66D48D075C,"Strada Pratesi, 768, 85053, Montemurro (PZ)",Adele Ruberto
TRLFLP33T68D928X,"Contrada Zanzi, 427 Piano 1, 23884, Castello Di Brianza (LC)",Eva Guidone
PSCBRL14C55F929S,"Contrada Lara, 7, 31010, Monfumo (TV)",Francesca Baglioni-Esposito
GBRSLS35S42I240L,"Viale Mortati, 437, 40068, Castel Dei Britti (BO)",Clelia Innocenti-Bossetti
NLCLBC25A53C716D,"Incrocio Liverotti, 56 Appartamento 30, 70131, Carbonara Di Bari (BA)",Livia Lussu
RZZMRN80D08H010O,"Viale Comencini, 77, 36055, Nove (VI)",Fiamma Scaramucci
TGLFLR43P29L488F,"Borgo Ivo, 379 Piano 0, 70121, Bari (BA)",Sig.ra Melissa Tremonti
VLLGDU02S41F153Q,"Rotonda Turrini, 356, 40133, Bologna (BO)",Paride Aporti
CMCLLR08B16L535P,"Borgo Pontecorvo, 3 Piano 6, 55062, Colle Di Compito (LU)",Federico Papafava-Morpurgo
SRNZRA97M26B195M,"Strada Zamengo, 7 Piano 6, 52029, Castiglion Fibocchi (AR)",Camillo Omma
RSSCRL68E51H342P,"Canale Spadafora, 79 Appartamento 1, 82016, Varoni (BN)",Matteo Gasperi
DNTMRL64D62D597O,"Canale Armellini, 58 Appartamento 9, 90021, Alia (PA)",Arnulfo Napolitano
LMBGST21R41L998B,"Via Piergiorgio, 591, 37024, Arbizzano (VR)",Sandra Calgari
RSPRNR49H57F433I,"Contrada Zoppetti, 40 Appartamento 78, 02035, Orvinio (RI)",Danilo Bignardi
CNDPTZ88P15F397F,"Incrocio Marcacci, 89 Appartamento 25, 15069, Serravalle Scrivia (AL)",Gemma Giannini
NRBFMM13A16G247U,"Borgo Aldo, 343, 88021, San Floro (CZ)",Stefano Camilleri
MLDGGL95L44C316G,"Stretto Santino, 336, 38063, Avio (TN)",Morena Camilleri
GNNSNN72C57F324M,"Incrocio Catenazzi, 742, 36012, Sasso (VI)",Valerio Corcos-Boitani
DLLDNG12H55E531E,"Contrada Delle, 726 Piano 4, 70122, Bari (BA)",Dott. Temistocle Albertini
